age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
47.0,Private,12.0,Never-married,Sales,Own-child,White,1,4414.0,1788.0,86.0,0
74.0,Private,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,90478.0,2365.0,87.0,0
64.0,Private,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,4751.0,110.0,51.0,0
29.0,Self-emp-inc,9.0,Never-married,Craft-repair,Not-in-family,White,1,2491.0,139.0,37.0,0
38.0,Private,12.0,Never-married,Exec-managerial,Own-child,White,1,2913.0,1991.0,40.0,1
39.0,Private,7.0,Married-civ-spouse,Prof-specialty,Husband,White,1,82114.0,1202.0,17.0,1
19.0,Self-emp-inc,3.0,Never-married,Farming-fishing,Own-child,White,1,2723.0,139.0,64.0,0
22.0,Private,11.0,Never-married,Craft-repair,Own-child,White,1,3424.0,19.0,72.0,0
43.0,Private,11.0,Divorced,Craft-repair,Not-in-family,White,1,808.0,555.0,64.0,0
18.0,Private,2.0,Never-married,Machine-op-inspct,Own-child,White,0,2590.0,202.0,58.0,0
54.0,?,6.0,Married-civ-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,1,1916.0,218.0,40.0,0
55.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,284.0,2.0,36.0,1
17.0,Local-gov,2.0,Never-married,Prof-specialty,Own-child,White,0,92732.0,148.0,55.0,0
63.0,Private,2.0,Never-married,Other-service,Not-in-family,White,0,4432.0,9.0,40.0,0
35.0,Private,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,4572.0,184.0,38.0,0
36.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,0,664.0,15.0,39.0,0
65.0,Private,16.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,1,3296.0,4290.0,84.0,0
40.0,Private,2.0,Married-civ-spouse,Craft-repair,Husband,White,1,3732.0,129.0,40.0,0
57.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4002.0,197.0,52.0,1
45.0,?,8.0,Married-civ-spouse,?,Husband,White,1,127.0,33.0,31.0,0
22.0,Federal-gov,14.0,Never-married,Adm-clerical,Unmarried,White,0,2599.0,45.0,42.0,0
33.0,Private,6.0,Married-civ-spouse,Adm-clerical,Husband,White,1,1404.0,193.0,69.0,0
24.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,Black,1,3929.0,212.0,40.0,0
46.0,Private,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,216.0,184.0,36.0,0
40.0,,2.0,Never-married,,Not-in-family,White,1,53701.0,2166.0,80.0,0
58.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1891.0,83.0,36.0,1
81.0,?,15.0,Married-civ-spouse,?,Husband,White,1,95826.0,184.0,26.0,0
20.0,Private,15.0,Never-married,Prof-specialty,Not-in-family,White,0,94449.0,135.0,61.0,0
55.0,Private,9.0,Divorced,Other-service,Unmarried,Black,0,4690.0,89.0,38.0,0
85.0,?,16.0,Separated,?,Wife,Other,1,91453.0,150.0,29.0,0
20.0,Private,3.0,Never-married,Craft-repair,Unmarried,Black,1,3142.0,78.0,25.0,0
18.0,Private,9.0,Never-married,Adm-clerical,Own-child,White,0,861.0,108.0,37.0,0
75.0,Local-gov,12.0,Married-civ-spouse,Tech-support,Husband,White,1,27518.0,184.0,44.0,0
53.0,State-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,0,646.0,1169.0,20.0,1
30.0,Private,9.0,Never-married,Craft-repair,Not-in-family,Black,1,4241.0,2898.0,47.0,0
52.0,Local-gov,7.0,Married-civ-spouse,Adm-clerical,Husband,White,1,3194.0,4314.0,93.0,0
40.0,Private,10.0,Divorced,Other-service,Unmarried,White,0,1410.0,204.0,61.0,0
52.0,?,8.0,Married-civ-spouse,?,Husband,White,1,4639.0,27.0,50.0,0
52.0,Private,15.0,Married-civ-spouse,Prof-specialty,Wife,White,0,56192.0,4313.0,61.0,1
40.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,Black,1,1949.0,127.0,36.0,1
35.0,,3.0,Separated,,Not-in-family,White,1,79038.0,4304.0,3.0,0
53.0,,5.0,Divorced,,Not-in-family,White,0,85382.0,161.0,20.0,0
31.0,,14.0,Never-married,Priv-house-serv,Not-in-family,White,0,2601.0,4205.0,90.0,0
49.0,Private,7.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4395.0,138.0,33.0,1
40.0,Private,10.0,Never-married,Protective-serv,Not-in-family,White,1,3078.0,67.0,38.0,0
63.0,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,1556.0,66.0,38.0,1
38.0,,4.0,Never-married,,Not-in-family,White,1,2445.0,153.0,5.0,0
41.0,Self-emp-inc,9.0,Married-civ-spouse,Transport-moving,Husband,White,1,9599.0,74.0,37.0,1
41.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1367.0,6.0,37.0,1
43.0,Private,4.0,Divorced,Machine-op-inspct,Not-in-family,White,0,2399.0,63.0,39.0,0
67.0,Local-gov,9.0,Widowed,Transport-moving,Not-in-family,White,1,4887.0,2531.0,24.0,0
28.0,Private,5.0,Never-married,Priv-house-serv,Not-in-family,White,0,60413.0,32.0,98.0,0
42.0,Private,9.0,Married-civ-spouse,Other-service,Husband,White,1,3211.0,212.0,30.0,0
37.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,4528.0,211.0,22.0,0
31.0,Private,9.0,Never-married,Other-service,Own-child,White,1,3281.0,65.0,35.0,0
55.0,Private,4.0,Married-civ-spouse,Prof-specialty,Husband,White,1,644.0,2266.0,86.0,1
31.0,Private,3.0,Never-married,Machine-op-inspct,Not-in-family,White,1,1127.0,209.0,37.0,0
20.0,Private,11.0,Never-married,Sales,Own-child,White,1,56246.0,1318.0,46.0,0
30.0,Private,14.0,Never-married,Prof-specialty,Unmarried,Black,0,2520.0,214.0,19.0,0
47.0,Private,6.0,Married-civ-spouse,Transport-moving,Husband,White,1,5081.0,8.0,36.0,0
21.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,0,3269.0,36.0,37.0,0
22.0,Local-gov,11.0,Never-married,Prof-specialty,Own-child,White,1,16986.0,86.0,36.0,0
26.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,746.0,329.0,78.0,0
22.0,Self-emp-not-inc,10.0,Never-married,Exec-managerial,Own-child,White,0,2367.0,100.0,38.0,0
20.0,Private,16.0,Never-married,Craft-repair,Own-child,White,1,277.0,4142.0,85.0,0
40.0,Self-emp-inc,12.0,Never-married,Craft-repair,Not-in-family,White,1,1994.0,89.0,35.0,1
63.0,Private,4.0,Divorced,Other-service,Not-in-family,White,1,4043.0,560.0,62.0,0
62.0,Local-gov,12.0,Married-civ-spouse,Protective-serv,Husband,White,1,299.0,3226.0,10.0,1
32.0,Private,11.0,Divorced,Adm-clerical,Own-child,White,0,3192.0,191.0,39.0,0
29.0,Federal-gov,3.0,Never-married,Tech-support,Not-in-family,White,1,2673.0,2295.0,9.0,0
24.0,Private,14.0,Never-married,Prof-specialty,Own-child,White,0,94601.0,36.0,36.0,0
24.0,Private,5.0,Never-married,Handlers-cleaners,Not-in-family,White,1,2542.0,111.0,20.0,0
33.0,Without-pay,10.0,Divorced,Handlers-cleaners,Unmarried,White,0,558.0,209.0,44.0,0
37.0,Self-emp-not-inc,12.0,Married-civ-spouse,Prof-specialty,Husband,White,1,2015.0,2407.0,11.0,1
43.0,Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,1,224.0,170.0,39.0,1
42.0,Self-emp-inc,5.0,Married-civ-spouse,?,Husband,White,1,2441.0,20.0,43.0,0
52.0,Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3701.0,46.0,38.0,1
41.0,Self-emp-not-inc,11.0,Married-civ-spouse,Exec-managerial,Wife,White,0,1365.0,151.0,40.0,1
18.0,Self-emp-not-inc,14.0,Never-married,Farming-fishing,Own-child,Black,1,4649.0,23.0,24.0,0
30.0,Private,10.0,Never-married,Handlers-cleaners,Not-in-family,White,1,1067.0,76.0,98.0,0
34.0,Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3860.0,3014.0,62.0,1
28.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,2144.0,159.0,33.0,0
27.0,Private,13.0,Divorced,Prof-specialty,Not-in-family,White,0,1510.0,13.0,55.0,0
22.0,Private,14.0,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,1,3202.0,32.0,3.0,0
33.0,Private,15.0,Never-married,Adm-clerical,Not-in-family,White,0,984.0,93.0,7.0,0
35.0,Private,2.0,Married-civ-spouse,Adm-clerical,Husband,White,1,516.0,27.0,35.0,1
30.0,Private,13.0,Separated,Exec-managerial,Other-relative,Asian-Pac-Islander,1,994.0,217.0,52.0,0
74.0,Self-emp-inc,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,1783.0,377.0,75.0,0
29.0,Local-gov,3.0,Divorced,Other-service,Husband,Amer-Indian-Eskimo,0,703.0,3011.0,96.0,0
39.0,Private,12.0,Married-civ-spouse,Tech-support,Husband,White,1,5866.0,183.0,44.0,0
38.0,Self-emp-inc,3.0,Married-civ-spouse,Craft-repair,Husband,White,1,2186.0,189.0,36.0,0
22.0,Private,8.0,Never-married,Adm-clerical,Not-in-family,White,1,3123.0,145.0,39.0,0
31.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,Black,0,110.0,162.0,37.0,1
51.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,1,314.0,136.0,38.0,0
68.0,Private,13.0,Married-civ-spouse,Adm-clerical,Other-relative,White,0,4638.0,157.0,92.0,0
23.0,Private,9.0,Never-married,Other-service,Not-in-family,Black,0,29447.0,175.0,54.0,0
17.0,Private,6.0,Never-married,Transport-moving,Own-child,White,1,3148.0,124.0,44.0,0
50.0,Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,1,3637.0,1988.0,75.0,1
34.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,0,2431.0,162.0,38.0,0
23.0,Self-emp-not-inc,6.0,Never-married,Craft-repair,Not-in-family,White,1,3998.0,101.0,36.0,0
24.0,Private,9.0,Never-married,Other-service,Own-child,White,0,1803.0,84.0,37.0,0
56.0,?,10.0,Divorced,?,Not-in-family,White,1,1368.0,153.0,96.0,0
45.0,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,1,3007.0,197.0,40.0,1
45.0,Self-emp-inc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,593.0,154.0,53.0,1
67.0,?,9.0,Widowed,?,Unmarried,Black,0,2026.0,104.0,10.0,0
24.0,Private,2.0,Never-married,Exec-managerial,Not-in-family,Black,1,90.0,1773.0,85.0,0
32.0,Private,11.0,Married-civ-spouse,Tech-support,Wife,White,0,2287.0,181.0,46.0,0
63.0,Private,13.0,Married-civ-spouse,Transport-moving,Husband,White,1,2814.0,42.0,40.0,0
36.0,?,12.0,Married-civ-spouse,Farming-fishing,Husband,White,1,54417.0,138.0,64.0,0
27.0,?,11.0,Never-married,Other-service,Unmarried,White,0,2250.0,104.0,27.0,0
80.0,Private,14.0,Divorced,Exec-managerial,Own-child,Black,1,1434.0,3088.0,37.0,1
30.0,Private,9.0,Married-AF-spouse,Adm-clerical,Not-in-family,Black,0,4341.0,177.0,37.0,0
82.0,Federal-gov,2.0,Married-civ-spouse,Craft-repair,Husband,White,1,3987.0,76.0,39.0,0
31.0,,6.0,Married-civ-spouse,,Husband,White,1,38174.0,173.0,51.0,1
21.0,Private,10.0,Never-married,Other-service,Unmarried,White,1,4469.0,208.0,32.0,0
53.0,,11.0,Married-civ-spouse,Protective-serv,Husband,White,1,3371.0,2861.0,97.0,0
25.0,?,5.0,Never-married,?,Not-in-family,White,1,1164.0,3821.0,61.0,0
31.0,Private,13.0,Never-married,Sales,Not-in-family,White,0,2759.0,47.0,64.0,0
25.0,Private,2.0,Never-married,Sales,Unmarried,Black,1,4038.0,138.0,57.0,0
65.0,Private,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,4455.0,113.0,40.0,0
25.0,Private,9.0,Never-married,Craft-repair,Unmarried,White,1,2883.0,191.0,43.0,0
58.0,State-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,948.0,27.0,36.0,0
33.0,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,White,0,2288.0,217.0,38.0,0
24.0,Private,12.0,Never-married,Prof-specialty,Own-child,White,1,2337.0,147.0,95.0,0
30.0,Private,16.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,3292.0,1.0,63.0,0
55.0,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,1,1624.0,91.0,54.0,0
57.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Black,1,233.0,213.0,40.0,0
28.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,2121.0,15.0,20.0,0
21.0,Private,7.0,Never-married,Craft-repair,Not-in-family,White,1,523.0,186.0,49.0,0
34.0,Private,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,3904.0,4331.0,94.0,1
40.0,Without-pay,6.0,Married-civ-spouse,Adm-clerical,Husband,White,1,1255.0,2653.0,72.0,1
58.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,Black,1,2522.0,107.0,38.0,1
47.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,1,2127.0,38.0,52.0,1
28.0,Private,3.0,Never-married,Other-service,Not-in-family,White,0,459.0,1.0,36.0,0
34.0,Self-emp-not-inc,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,7232.0,23.0,41.0,1
33.0,Private,9.0,Divorced,Craft-repair,Other-relative,White,1,4133.0,131.0,37.0,0
27.0,Self-emp-inc,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,1758.0,1931.0,58.0,0
63.0,Private,8.0,Married-civ-spouse,Farming-fishing,Husband,White,1,26934.0,102.0,36.0,0
56.0,Self-emp-not-inc,2.0,Divorced,Farming-fishing,Not-in-family,Black,1,15632.0,1033.0,93.0,0
31.0,Federal-gov,15.0,Divorced,Adm-clerical,Unmarried,White,0,2249.0,204.0,9.0,0
30.0,Private,11.0,Divorced,Prof-specialty,Not-in-family,White,0,615.0,217.0,55.0,0
45.0,Private,14.0,Separated,Transport-moving,Husband,White,1,976.0,163.0,16.0,0
21.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,0,4997.0,173.0,37.0,1
45.0,,4.0,Married-civ-spouse,,Husband,White,1,2086.0,137.0,25.0,0
48.0,Private,8.0,Married-civ-spouse,Other-service,Husband,White,1,3078.0,205.0,72.0,0
36.0,Local-gov,13.0,Never-married,Adm-clerical,Not-in-family,White,1,334.0,77.0,38.0,0
18.0,?,10.0,Never-married,?,Own-child,White,0,1752.0,178.0,38.0,0
26.0,State-gov,6.0,Divorced,Handlers-cleaners,Not-in-family,White,1,1772.0,104.0,13.0,0
22.0,Private,9.0,Never-married,Sales,Not-in-family,White,1,2900.0,56.0,37.0,0
72.0,Private,12.0,Married-civ-spouse,Protective-serv,Husband,White,1,3510.0,465.0,79.0,0
56.0,Local-gov,11.0,Divorced,?,Unmarried,Asian-Pac-Islander,1,2844.0,1454.0,81.0,0
88.0,Private,9.0,Married-spouse-absent,Protective-serv,Unmarried,White,1,16979.0,3808.0,23.0,1
33.0,,8.0,Never-married,,Other-relative,Asian-Pac-Islander,0,42754.0,2970.0,97.0,0
72.0,Self-emp-not-inc,4.0,Married-civ-spouse,Farming-fishing,Husband,White,1,4241.0,203.0,53.0,0
28.0,Private,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,3887.0,204.0,36.0,0
39.0,Local-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,1,32988.0,165.0,36.0,0
45.0,Private,11.0,Married-civ-spouse,Protective-serv,Husband,Black,1,37669.0,1851.0,84.0,1
32.0,Private,9.0,Never-married,Other-service,Not-in-family,White,0,4734.0,113.0,33.0,0
51.0,,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,50401.0,1610.0,13.0,1
28.0,Private,13.0,Never-married,Sales,Own-child,White,1,595.0,1625.0,38.0,0
23.0,Private,5.0,Married-civ-spouse,Other-service,Wife,Other,0,120.0,4227.0,95.0,1
45.0,Self-emp-not-inc,9.0,Never-married,Craft-repair,Other-relative,White,0,167.0,174.0,38.0,0
43.0,Private,7.0,Divorced,Sales,Unmarried,White,0,1914.0,117.0,27.0,0
43.0,Private,9.0,Separated,Exec-managerial,Not-in-family,White,0,4335.0,166.0,36.0,0
40.0,Never-worked,14.0,Married-civ-spouse,Protective-serv,Husband,White,1,1789.0,58.0,37.0,1
49.0,Private,11.0,Widowed,Other-service,Not-in-family,White,0,3397.0,431.0,79.0,0
60.0,Local-gov,1.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4677.0,3035.0,64.0,1
25.0,Self-emp-not-inc,6.0,Never-married,,Not-in-family,Black,1,3694.0,4225.0,92.0,0
64.0,Self-emp-not-inc,15.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,4010.0,80.0,31.0,1
39.0,Self-emp-not-inc,13.0,Divorced,Other-service,Unmarried,White,0,4134.0,157.0,27.0,0
29.0,Private,11.0,Never-married,Adm-clerical,Unmarried,Black,0,5804.0,138.0,31.0,0
54.0,Private,16.0,Married-civ-spouse,Other-service,Husband,White,1,1583.0,138.0,38.0,0
72.0,Private,4.0,Married-civ-spouse,Machine-op-inspct,Wife,White,0,1530.0,8.0,48.0,0
44.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,1,8981.0,148.0,54.0,1
20.0,Without-pay,13.0,Never-married,,Own-child,White,0,477.0,749.0,83.0,0
45.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,3033.0,212.0,39.0,0
44.0,Private,16.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,36055.0,43.0,55.0,0
76.0,Local-gov,5.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0,1622.0,210.0,34.0,1
37.0,State-gov,12.0,Divorced,Tech-support,Unmarried,White,0,6444.0,728.0,77.0,0
45.0,Private,12.0,Divorced,Prof-specialty,Unmarried,White,1,2428.0,4274.0,97.0,0
46.0,Self-emp-not-inc,8.0,Divorced,Farming-fishing,Not-in-family,White,1,1753.0,2318.0,91.0,0
47.0,Private,9.0,Married-civ-spouse,Other-service,Wife,White,0,1897.0,143.0,34.0,0
21.0,Private,10.0,Never-married,Tech-support,Other-relative,White,1,72288.0,32.0,51.0,0
58.0,Self-emp-inc,7.0,Never-married,Craft-repair,Not-in-family,White,0,53354.0,3824.0,64.0,0
26.0,Private,12.0,Never-married,Adm-clerical,Own-child,White,0,7260.0,143.0,45.0,0
27.0,Private,9.0,Never-married,Transport-moving,Not-in-family,White,1,3336.0,57.0,37.0,0
31.0,Local-gov,9.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0,246.0,1111.0,1.0,1
19.0,Private,6.0,Never-married,Transport-moving,Not-in-family,White,1,4611.0,98.0,34.0,0
29.0,?,4.0,Never-married,?,Own-child,White,1,2466.0,3533.0,41.0,0
67.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,1380.0,163.0,38.0,0
43.0,Private,10.0,Divorced,Exec-managerial,Other-relative,Black,1,1924.0,7.0,39.0,0
36.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,0,29873.0,15.0,38.0,0
88.0,Private,9.0,Divorced,Handlers-cleaners,Other-relative,Black,1,3295.0,33.0,37.0,0
65.0,Private,13.0,Widowed,Exec-managerial,Unmarried,White,0,3647.0,64.0,36.0,1
18.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,0,59164.0,149.0,36.0,0
30.0,?,8.0,Married-civ-spouse,?,Husband,White,1,75295.0,1989.0,5.0,0
52.0,Private,10.0,Widowed,Prof-specialty,Not-in-family,White,0,379.0,94.0,25.0,0
23.0,Federal-gov,10.0,Married-spouse-absent,?,Unmarried,Other,0,25932.0,196.0,35.0,0
31.0,Private,10.0,Divorced,Machine-op-inspct,Unmarried,White,1,6868.0,30.0,37.0,0
36.0,Private,15.0,Never-married,Adm-clerical,Unmarried,White,0,2279.0,41.0,37.0,0
53.0,Private,11.0,Divorced,Prof-specialty,Unmarried,White,0,11693.0,53.0,37.0,0
49.0,Private,5.0,Married-civ-spouse,Other-service,Husband,White,1,1201.0,3899.0,2.0,0
38.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1089.0,3252.0,37.0,1
40.0,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,0,712.0,109.0,38.0,0
32.0,Private,9.0,Married-civ-spouse,Other-service,Husband,White,1,758.0,201.0,37.0,0
34.0,Private,2.0,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,0,425.0,2321.0,93.0,0
44.0,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,1,86668.0,46.0,19.0,1
59.0,Private,8.0,Divorced,Adm-clerical,Not-in-family,White,0,4094.0,51.0,39.0,0
39.0,Self-emp-inc,14.0,Married-civ-spouse,Sales,Husband,White,1,1264.0,130.0,61.0,1
37.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,1,4745.0,55.0,26.0,1
38.0,Self-emp-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3000.0,95.0,39.0,0
38.0,Local-gov,15.0,Married-civ-spouse,Adm-clerical,Husband,White,1,3094.0,66.0,50.0,0
37.0,Private,10.0,Divorced,Other-service,Unmarried,White,0,3107.0,162.0,28.0,0
26.0,Private,10.0,Never-married,Sales,Not-in-family,White,1,4681.0,23.0,13.0,0
49.0,Private,12.0,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,0,1744.0,2157.0,79.0,1
27.0,Federal-gov,15.0,Never-married,Prof-specialty,Own-child,White,1,1601.0,80.0,62.0,0
61.0,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,1,3145.0,155.0,23.0,0
79.0,Private,8.0,Married-civ-spouse,Transport-moving,Husband,White,1,4426.0,296.0,11.0,0
38.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,Black,1,2582.0,138.0,59.0,1
51.0,Private,5.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,1974.0,173.0,83.0,0
54.0,Never-worked,12.0,Married-civ-spouse,Protective-serv,Husband,White,1,103.0,2555.0,8.0,1
25.0,,6.0,Never-married,,Not-in-family,White,0,983.0,128.0,54.0,0
36.0,Private,2.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,381.0,61.0,36.0,1
21.0,Private,2.0,Never-married,Handlers-cleaners,Own-child,White,0,8896.0,137.0,40.0,0
21.0,Self-emp-not-inc,10.0,Never-married,Exec-managerial,Own-child,White,1,1770.0,203.0,40.0,0
17.0,Private,8.0,Never-married,Prof-specialty,Own-child,White,1,866.0,7.0,38.0,0
49.0,Private,14.0,Married-civ-spouse,Adm-clerical,Husband,White,1,329.0,90.0,56.0,1
19.0,Private,9.0,Never-married,Craft-repair,Not-in-family,Black,1,1324.0,113.0,51.0,0
48.0,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,1,2916.0,196.0,39.0,1
43.0,Private,14.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,3792.0,4319.0,86.0,0
53.0,Private,11.0,Married-civ-spouse,Other-service,Wife,White,0,4046.0,4350.0,98.0,1
29.0,Self-emp-not-inc,11.0,Never-married,Craft-repair,Own-child,White,1,3020.0,190.0,37.0,0
20.0,Self-emp-not-inc,10.0,Never-married,Exec-managerial,Own-child,White,1,838.0,133.0,36.0,0
51.0,Private,14.0,Never-married,Other-service,Not-in-family,White,0,4006.0,121.0,48.0,0
45.0,Private,7.0,Married-civ-spouse,Sales,Husband,White,1,785.0,124.0,40.0,0
43.0,Private,11.0,Divorced,Machine-op-inspct,Not-in-family,White,1,2401.0,184.0,41.0,0
45.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,13489.0,199.0,42.0,0
50.0,Private,11.0,Married-civ-spouse,Sales,Husband,White,1,3428.0,206.0,47.0,1
42.0,Private,3.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,1,4179.0,204.0,35.0,0
45.0,Self-emp-not-inc,8.0,Married-civ-spouse,Farming-fishing,Husband,White,1,1217.0,2302.0,91.0,0
21.0,Local-gov,4.0,Married-spouse-absent,Priv-house-serv,Unmarried,White,0,64210.0,104.0,54.0,0
44.0,Private,15.0,Divorced,Machine-op-inspct,Not-in-family,White,1,3067.0,1101.0,18.0,1
41.0,Private,9.0,Married-civ-spouse,Other-service,Husband,White,1,909.0,155.0,19.0,0
31.0,,9.0,Divorced,Adm-clerical,Unmarried,White,0,389.0,101.0,38.0,0
40.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,1,1625.0,25.0,30.0,0
52.0,Federal-gov,14.0,Never-married,Exec-managerial,Not-in-family,White,1,1467.0,159.0,41.0,0
52.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,2571.0,286.0,27.0,0
52.0,Local-gov,9.0,Widowed,Exec-managerial,Unmarried,White,0,595.0,61.0,38.0,0
55.0,Local-gov,15.0,Divorced,Prof-specialty,Not-in-family,White,1,9605.0,3.0,55.0,1
54.0,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3265.0,212.0,41.0,1
31.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,1,2248.0,128.0,35.0,1
46.0,Private,5.0,Never-married,Other-service,Own-child,White,1,3778.0,1386.0,94.0,0
21.0,Private,9.0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,1,2034.0,35.0,39.0,0
35.0,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,1,19478.0,4.0,81.0,1
49.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4463.0,440.0,53.0,1
41.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,1,18090.0,29.0,38.0,1
25.0,Private,9.0,Separated,Machine-op-inspct,Unmarried,Black,0,3867.0,1624.0,37.0,0
32.0,Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,1,96431.0,208.0,32.0,1
39.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,0,4019.0,52.0,40.0,0
50.0,State-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3306.0,2280.0,89.0,0
29.0,,8.0,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo,0,3283.0,2615.0,86.0,0
28.0,Private,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,26747.0,216.0,49.0,0
39.0,Self-emp-not-inc,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,2853.0,47.0,53.0,1
48.0,Self-emp-inc,11.0,Married-civ-spouse,Craft-repair,Husband,White,1,1764.0,217.0,53.0,1
31.0,Private,9.0,Separated,Craft-repair,Not-in-family,White,1,4867.0,9.0,37.0,0
33.0,Self-emp-not-inc,9.0,Divorced,Craft-repair,Own-child,White,1,1398.0,111.0,39.0,0
42.0,Private,15.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,1,946.0,3715.0,13.0,1
22.0,Private,3.0,Never-married,Farming-fishing,Not-in-family,White,1,976.0,124.0,50.0,0
77.0,Private,2.0,Married-civ-spouse,Sales,Wife,White,0,3341.0,3644.0,81.0,1
23.0,Private,9.0,Never-married,Craft-repair,Not-in-family,White,1,660.0,174.0,36.0,0
