,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
33882,62,Local-gov,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
39503,48,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
38996,44,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,40,1
26322,41,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,0
11376,62,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,0
12337,27,Private,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,45,1
42589,18,,10,Never-married,,Own-child,White,Male,0,0,40,0
15909,56,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
7224,32,Private,11,Divorced,Craft-repair,Own-child,White,Male,0,0,46,0
46219,42,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,35,1
11641,40,Private,3,Married-civ-spouse,Other-service,Husband,Other,Male,4064,0,40,0
43352,21,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,0
38735,75,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,15,0
48649,46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
31356,58,Private,14,Widowed,Sales,Not-in-family,White,Female,0,0,27,0
41848,48,Private,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,0
15546,50,Self-emp-inc,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
22108,48,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
44852,34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
29563,33,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
32212,45,Private,11,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,0
30591,21,Private,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,38,0
46517,54,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,0,2163,15,0
30237,23,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,0
43797,36,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,0
22854,37,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
18875,37,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
48255,46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,0
33358,44,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,0
15138,48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
29127,28,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,1
41555,35,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,0
919,21,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,20,0
5232,57,Local-gov,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,0
15902,45,Federal-gov,12,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0,2080,40,0
38260,34,Private,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,0
31926,29,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,0
40494,64,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
28752,39,Private,13,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,0
19021,23,Private,11,Never-married,Other-service,Own-child,White,Male,0,0,20,0
37365,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
3318,26,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,0
2746,57,Private,10,Divorced,Exec-managerial,Other-relative,White,Female,594,0,10,0
30538,36,Private,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,0
21659,38,Private,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,0
18633,36,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,1
8593,40,Local-gov,9,Never-married,Other-service,Own-child,White,Male,0,0,40,0
47482,52,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,0
37185,17,,6,Never-married,,Own-child,White,Female,0,0,16,0
26179,21,Private,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,0
5736,28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,0
11028,48,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
5665,72,Private,2,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,0
14162,33,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,0
16603,30,Private,12,Divorced,Adm-clerical,Own-child,White,Female,0,1762,40,0
28355,21,Private,10,Never-married,Sales,Other-relative,White,Male,0,0,40,0
35887,30,Private,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,0
34892,43,Private,13,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,20,0
21558,19,Federal-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,0
36905,51,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,0,32,0
33787,41,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,1
4687,45,Private,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,15,0
9275,22,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,1602,10,0
16114,60,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
1928,20,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
3058,29,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
43028,42,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,1
10814,44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
15822,24,Private,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,0
17733,38,Private,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,70,1
11026,28,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
34302,26,Local-gov,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,25,0
30888,43,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,1
6372,57,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,0
46804,23,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
12814,40,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
33352,57,Private,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,0
35986,32,Private,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,0
34930,72,Private,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,36,0
13120,51,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
14727,61,Private,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,0
12083,56,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,1
39201,33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,1
39945,47,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
45251,59,Private,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,35,0
34901,30,Private,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,40,1
10364,42,State-gov,10,Separated,Tech-support,Unmarried,White,Female,0,0,40,0
21789,34,Private,14,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,0
42017,26,Private,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,0
48290,44,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,1
17317,19,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,0
28499,29,Federal-gov,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,0
42763,35,Local-gov,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,0
36987,30,Private,1,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,0
47928,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
17549,46,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,0
23975,46,Private,13,Divorced,Sales,Unmarried,Black,Female,0,0,35,1
41424,50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
16822,47,Private,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,16,0
9689,56,Self-emp-not-inc,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,0
6884,35,Private,11,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,44,0
19144,37,Private,9,Divorced,Sales,Unmarried,White,Female,0,0,40,0
20000,63,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,0
30077,42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,1
43937,28,Private,10,Never-married,Sales,Own-child,White,Male,0,0,55,0
40748,51,Self-emp-not-inc,9,Divorced,Exec-managerial,Not-in-family,White,Female,99999,0,60,1
702,21,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,0
38709,58,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,1
4261,26,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,24,0
2271,23,Private,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,0
4191,26,Private,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,38,0
5672,30,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,1
11964,58,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
43997,21,Private,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,0
5659,37,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,0
39720,58,Private,15,Divorced,Tech-support,Unmarried,White,Male,0,0,40,1
30482,46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
40856,48,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,1
25345,36,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,0
33126,35,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
35704,18,,7,Never-married,,Own-child,White,Female,0,0,6,0
21723,27,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
257,32,Private,9,Separated,Other-service,Not-in-family,White,Female,0,0,30,0
41771,41,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
40699,20,Self-emp-not-inc,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,0
23506,17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,16,0
39309,57,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,0
40083,53,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,0
1884,27,Local-gov,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,0
34481,59,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
36512,42,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,15024,0,40,1
38087,59,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4508,0,40,0
15038,19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,0
21976,34,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,1
11909,37,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,1
35059,41,,13,Married-civ-spouse,,Wife,Asian-Pac-Islander,Female,0,0,5,0
3451,38,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,1
7836,26,Private,6,Never-married,Adm-clerical,Not-in-family,White,Female,2907,0,40,0
10901,30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
30649,45,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
9406,21,Private,10,Never-married,Tech-support,Own-child,White,Male,0,1602,16,0
31638,50,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,0
38556,17,Private,7,Never-married,Sales,Own-child,White,Female,0,0,15,0
18434,58,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,0
22703,47,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
18312,37,Private,4,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,0
36488,36,Self-emp-not-inc,9,Divorced,Craft-repair,Own-child,White,Male,0,0,20,0
27531,19,Private,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,52,0
12865,59,Private,14,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,0,0,35,0
10695,54,Federal-gov,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,0
19613,43,Private,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,45,0
32848,46,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1
15949,41,Private,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,36,0
26537,28,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,50,0
20593,35,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,1
29897,19,Private,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,0
17342,19,Private,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,0
36264,26,State-gov,10,Married-civ-spouse,Protective-serv,Own-child,Black,Male,0,0,40,0
42513,41,Private,12,Divorced,Sales,Not-in-family,White,Male,0,0,40,0
27654,68,Private,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,16,0
10608,28,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,0
12409,17,Private,7,Never-married,Sales,Own-child,White,Female,0,0,8,0
38760,24,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
33051,39,Private,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,0
37797,32,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
40929,49,Private,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,15024,0,40,1
6978,24,Self-emp-not-inc,4,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,0
22317,40,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,40,1
43159,39,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
45106,26,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,0
44283,43,Federal-gov,13,Never-married,Adm-clerical,Not-in-family,Black,Male,6849,0,50,0
37180,25,Private,13,Never-married,Other-service,Own-child,White,Male,0,0,43,0
1194,19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,25,0
10746,35,?,10,Never-married,?,Unmarried,Black,Female,0,0,40,0
30974,66,Private,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,0
3666,51,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
39275,35,Private,13,Divorced,Other-service,Own-child,White,Female,0,0,40,0
47592,47,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,0
46843,34,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,0
48036,49,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
11179,20,Local-gov,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,0
41068,50,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
4004,44,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1
24811,47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
25472,40,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,0
18233,45,Private,12,Divorced,Tech-support,Unmarried,White,Female,0,0,40,0
47448,24,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,0
4397,54,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,0
39139,21,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,35,0
31204,44,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,1
42866,56,Private,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,0
35311,53,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,1
4638,66,State-gov,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,0
26965,22,Local-gov,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,0
7588,60,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,0
48132,38,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,0
30003,20,Private,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,0
9035,30,State-gov,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
6315,54,State-gov,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,38,0
43030,35,Private,10,Divorced,Sales,Not-in-family,White,Male,0,0,50,0
41856,54,Private,10,Separated,Tech-support,Other-relative,Black,Female,4101,0,40,0
5039,44,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
15549,52,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,0
37792,58,Private,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,55,1
42448,25,Self-emp-inc,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,0
19520,63,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
29311,31,Private,13,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
42293,66,State-gov,4,Widowed,Other-service,Not-in-family,Black,Female,2964,0,40,0
5741,46,Private,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,0
25543,26,Private,9,Never-married,Other-service,Other-relative,Black,Female,0,0,40,0
19478,36,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,0
39713,19,,10,Never-married,,Own-child,White,Male,0,0,40,0
34837,28,Private,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,60,0
35829,25,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
37368,24,Private,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,20,0
44798,19,,9,Never-married,,Own-child,White,Male,0,0,40,0
4341,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,1
40857,42,Self-emp-not-inc,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,65,0
21970,34,Private,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,39,0
39804,39,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,0
14082,26,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,3103,0,40,1
17002,42,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,1
5773,52,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
44556,43,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,0
48542,32,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,0
28456,32,Self-emp-not-inc,7,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,0
38177,59,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
21484,19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,0
19957,59,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,0
4099,47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,0
11976,30,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,1
6483,43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
28517,17,Private,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,0
34404,42,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,0
32428,39,Federal-gov,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,0
27586,46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
24741,25,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,50,1
17132,66,?,11,Widowed,?,Not-in-family,White,Female,0,0,40,0
29782,56,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,0
20722,32,Self-emp-inc,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,0
35560,19,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,20,0
29106,27,Private,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,0
3341,57,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,62,0
18605,23,State-gov,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,0
13315,26,Private,9,Never-married,Exec-managerial,Own-child,Other,Female,0,0,40,0
17720,25,Private,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,1
8188,43,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,40,0
21013,35,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,1
5486,38,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
9347,59,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,14,1
11384,34,Private,15,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,1564,40,1
11008,66,Federal-gov,11,Widowed,Other-service,Unmarried,Black,Female,3273,0,40,0
44628,40,Private,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,0
37143,51,Private,10,Divorced,Sales,Unmarried,Black,Female,0,0,50,0
12061,28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,0
44836,25,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,0
43103,42,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
27272,52,Private,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,0
41449,40,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,1
39606,18,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,4,0
8436,67,Private,9,Widowed,Handlers-cleaners,Other-relative,Black,Male,0,0,32,0
37021,34,Private,6,Separated,Exec-managerial,Unmarried,White,Female,0,0,45,0
28272,44,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,1
34582,28,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,0
11300,31,Private,8,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,0
1510,25,Private,10,Married-spouse-absent,Prof-specialty,Unmarried,Black,Male,0,0,40,0
14627,43,Private,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,0
7674,46,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
24503,38,Private,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
17382,27,Private,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,1876,45,0
36367,46,Private,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,0
26811,48,Private,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,25,0
15679,45,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
10428,42,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,0
8701,19,Local-gov,9,Never-married,Craft-repair,Other-relative,Black,Female,0,0,40,0
7650,43,Private,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
8839,43,Private,5,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,0
41463,44,Private,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,35,0
39772,50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
12406,52,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,0
34801,45,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
36543,23,,13,Never-married,,Not-in-family,White,Male,0,0,35,0
44179,67,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,1
41326,52,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
44651,23,Private,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,0
11053,37,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
4629,45,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,24,1
2339,36,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,1
37494,23,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
39999,61,Self-emp-not-inc,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
41163,24,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
20846,30,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,72,0
32996,62,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
23052,68,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
35525,49,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,0
18007,43,Private,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
32388,40,Private,12,Separated,Tech-support,Unmarried,White,Female,1471,0,32,0
35600,48,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,0
25989,61,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,1
18714,28,Private,13,Never-married,Sales,Unmarried,White,Male,0,0,50,0
29000,28,Private,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,0
27294,37,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,1
20407,60,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
11212,33,Private,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,2001,40,0
28541,36,Private,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,3464,0,40,0
25586,33,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
9516,40,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,1
35259,24,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
19248,23,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,0
17462,63,?,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,0
8329,54,Private,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,0
43502,24,,5,Married-civ-spouse,,Wife,White,Female,0,0,40,0
19534,47,Private,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,0
