age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
31,Private,9,Divorced,Transport-moving,Not-in-family,White,1,0,0,40,0
64,Private,15,Widowed,Prof-specialty,Not-in-family,White,0,0,2444,40,1
21,Private,11,Never-married,Adm-clerical,Own-child,Black,0,0,0,40,0
50,Private,10,Married-civ-spouse,Adm-clerical,Other-relative,White,0,0,0,35,1
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1740,40,0
37,State-gov,10,Separated,Adm-clerical,Not-in-family,White,1,0,0,40,0
49,Private,11,Never-married,Sales,Other-relative,Black,1,0,0,40,0
45,Private,14,Divorced,Prof-specialty,Not-in-family,White,0,0,2258,55,0
38,Private,4,Married-civ-spouse,Craft-repair,Husband,White,1,3781,0,78,0
19,Local-gov,10,Never-married,Adm-clerical,Own-child,White,1,0,0,15,0
56,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,45,1
24,Private,13,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
44,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,0,8614,0,35,1
20,Private,9,Never-married,Sales,Not-in-family,White,0,0,0,84,0
31,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1977,48,1
19,Private,9,Never-married,Machine-op-inspct,Own-child,Black,0,0,0,20,0
27,Private,6,Never-married,Craft-repair,Not-in-family,White,1,0,0,30,0
70,,4,Married-civ-spouse,,Husband,White,1,0,0,8,0
53,Private,13,Never-married,Sales,Unmarried,White,1,0,1669,50,0
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,4064,0,40,0
59,Private,9,Divorced,Adm-clerical,Not-in-family,Black,1,0,0,40,0
32,Private,9,Never-married,Transport-moving,Own-child,White,1,0,0,45,0
46,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,1
28,Private,9,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,0,0,0,40,0
24,Private,13,Never-married,Exec-managerial,Own-child,White,0,0,0,15,0
56,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,70,0
52,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,1
31,Private,15,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,0
35,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,0
42,Private,6,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
45,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,1
21,?,9,Never-married,?,Not-in-family,White,0,0,0,40,0
41,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,0
25,Private,6,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo,1,0,0,40,0
40,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
18,Private,7,Never-married,Other-service,Own-child,White,1,0,0,20,0
60,Local-gov,9,Widowed,Exec-managerial,Unmarried,White,0,0,0,40,0
23,State-gov,10,Never-married,Protective-serv,Not-in-family,White,1,0,0,15,0
49,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
31,Private,10,Divorced,Adm-clerical,Unmarried,Black,0,0,0,40,0
49,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,22,0
35,Private,9,Separated,Craft-repair,Not-in-family,White,1,0,0,50,0
31,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1887,50,1
58,Local-gov,12,Widowed,Adm-clerical,Not-in-family,Black,0,0,0,40,0
21,Private,9,Married-civ-spouse,Other-service,Other-relative,White,0,0,0,16,0
27,Private,9,Never-married,Other-service,Other-relative,Black,0,0,0,30,0
32,Self-emp-not-inc,13,Married-civ-spouse,Sales,Other-relative,White,1,0,0,45,0
17,?,8,Never-married,?,Own-child,White,0,0,0,25,0
23,Local-gov,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,0,0,0,35,0
71,Private,9,Widowed,Adm-clerical,Unmarried,White,0,0,0,25,0
28,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,30,0
27,Local-gov,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,0,0,0,50,0
40,Private,14,Divorced,Exec-managerial,Unmarried,White,0,0,0,38,0
29,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
56,Private,9,Divorced,Other-service,Not-in-family,White,0,0,0,40,0
17,Private,8,Never-married,Handlers-cleaners,Own-child,White,1,0,0,20,0
24,Private,10,Never-married,Adm-clerical,Unmarried,White,0,0,0,40,0
48,Private,6,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,1
37,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,1,0,0,55,1
31,Private,15,Divorced,Prof-specialty,Not-in-family,White,0,0,0,45,1
34,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,36,1
37,Private,10,Widowed,Craft-repair,Unmarried,White,1,0,0,40,0
31,Private,13,Separated,Sales,Own-child,Black,0,0,0,40,0
29,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,1,0,0,40,0
35,Private,9,Married-civ-spouse,Transport-moving,Husband,Other,1,0,0,40,0
23,Private,9,Never-married,Sales,Not-in-family,White,0,0,0,35,0
50,?,7,Married-civ-spouse,?,Own-child,Black,0,0,0,40,0
34,Private,9,Separated,Handlers-cleaners,Not-in-family,White,1,2463,0,40,0
69,?,5,Married-civ-spouse,?,Husband,White,1,0,0,20,0
33,Private,12,Divorced,Prof-specialty,Not-in-family,White,1,0,0,50,0
51,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,70,0
42,Self-emp-not-inc,10,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,0
72,Private,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
25,Private,10,Never-married,Tech-support,Not-in-family,Black,0,2174,0,50,0
29,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,1,0,0,70,1
20,State-gov,10,Never-married,Adm-clerical,Own-child,White,0,0,0,25,0
75,?,5,Married-civ-spouse,?,Husband,Black,1,1409,0,5,0
74,State-gov,10,Widowed,Exec-managerial,Not-in-family,Black,1,15831,0,40,1
44,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,50,0
46,Private,9,Separated,Sales,Not-in-family,White,0,0,0,40,0
29,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,0
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
41,?,8,Divorced,?,Not-in-family,White,0,0,0,40,0
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
51,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,35,0
43,Federal-gov,12,Married-civ-spouse,Prof-specialty,Wife,Black,0,0,0,40,0
40,Self-emp-inc,9,Never-married,Sales,Not-in-family,White,1,0,0,51,0
27,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,2580,0,40,0
38,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,60,1
55,?,3,Married-civ-spouse,?,Husband,White,1,0,0,48,0
49,State-gov,15,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
49,Private,10,Married-civ-spouse,Sales,Husband,White,1,7688,0,40,1
37,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
32,Private,9,Never-married,Craft-repair,Other-relative,White,1,0,0,50,0
39,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,56,0
39,Private,4,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
18,State-gov,9,Never-married,Adm-clerical,Own-child,White,1,0,0,40,0
70,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,6514,0,40,1
47,Private,16,Married-civ-spouse,Sales,Husband,White,1,0,0,60,0
33,Private,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,0,0,0,35,0
23,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,55,0
50,Private,4,Married-civ-spouse,Other-service,Wife,White,0,0,0,35,0
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
30,Private,12,Never-married,Sales,Not-in-family,White,1,0,0,40,0
56,Private,9,Divorced,Transport-moving,Not-in-family,White,1,0,0,40,0
43,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
42,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,1,0,0,48,0
55,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1887,40,1
72,Self-emp-not-inc,3,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,0
29,Private,12,Married-civ-spouse,Sales,Husband,White,1,0,0,50,1
74,Private,6,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,20,0
42,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
20,Private,9,Never-married,Other-service,Own-child,White,0,0,0,40,0
42,Private,13,Divorced,Sales,Not-in-family,White,1,0,1590,40,0
44,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,1,7298,0,51,1
54,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,1,0,0,60,0
29,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,50,0
23,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,0,0,1092,40,0
40,Private,9,Divorced,Machine-op-inspct,Own-child,White,0,0,0,40,0
76,?,15,Married-civ-spouse,?,Husband,White,1,0,1258,20,0
41,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,1,0,0,40,0
62,Private,14,Never-married,Handlers-cleaners,Not-in-family,White,1,4650,0,40,0
49,Self-emp-inc,10,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,65,1
45,State-gov,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0,0,0,40,1
52,Private,10,Divorced,Other-service,Unmarried,White,0,0,0,45,0
29,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,35,1
46,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,1902,40,1
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1740,30,0
34,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,55,1
22,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
35,Private,10,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,0
23,Private,9,Never-married,Adm-clerical,Unmarried,White,0,0,0,40,0
26,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
66,?,13,Married-civ-spouse,?,Husband,White,1,0,2174,40,1
25,Private,13,Never-married,Exec-managerial,Own-child,White,0,0,1726,60,0
42,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
19,Private,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,40,0
36,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,1887,40,1
38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,1
38,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,48,1
39,Private,13,Never-married,Sales,Own-child,White,1,0,0,40,0
57,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
40,Private,10,Never-married,Craft-repair,Own-child,Black,1,0,0,40,0
29,Private,11,Never-married,Tech-support,Not-in-family,White,0,0,0,40,0
52,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,14,0
34,Private,9,Divorced,Sales,Own-child,White,0,0,0,35,0
48,Self-emp-not-inc,12,Divorced,Tech-support,Not-in-family,White,0,0,0,40,0
41,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,4386,0,50,1
29,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
53,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,40,1
33,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
38,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,60,0
66,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,1,0,0,50,0
19,Private,1,Never-married,Farming-fishing,Not-in-family,White,1,0,0,36,0
42,Private,12,Married-civ-spouse,Exec-managerial,Husband,Black,1,0,0,40,1
40,Private,9,Separated,Exec-managerial,Unmarried,White,0,0,0,40,0
29,Private,14,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,1
45,State-gov,9,Divorced,Protective-serv,Unmarried,Black,0,0,0,40,0
33,Private,9,Divorced,Handlers-cleaners,Own-child,White,1,0,0,20,0
28,Private,11,Never-married,Exec-managerial,Not-in-family,White,0,0,0,23,0
40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
27,Private,9,Married-civ-spouse,Sales,Wife,White,0,0,0,50,0
47,Local-gov,10,Never-married,Adm-clerical,Not-in-family,Black,1,0,0,40,0
26,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
34,Private,4,Married-civ-spouse,Other-service,Wife,White,0,0,0,40,0
24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
17,Private,6,Never-married,Priv-house-serv,Other-relative,White,1,0,0,30,0
66,Private,13,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,1
45,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
37,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
26,Private,10,Never-married,Adm-clerical,Own-child,White,1,2597,0,40,0
29,Local-gov,9,Never-married,Transport-moving,Own-child,White,0,0,0,37,0
29,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
58,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,40,1
83,Local-gov,10,Widowed,Prof-specialty,Not-in-family,White,1,0,0,12,0
19,Private,10,Never-married,Sales,Own-child,White,0,0,0,25,0
54,Local-gov,9,Divorced,Other-service,Not-in-family,White,0,0,0,30,0
47,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,0
32,Private,10,Never-married,Other-service,Not-in-family,Black,1,0,0,40,0
36,Private,13,Never-married,Prof-specialty,Own-child,White,1,0,0,50,0
28,Local-gov,9,Never-married,Protective-serv,Other-relative,Black,1,0,1876,40,0
56,Self-emp-not-inc,10,Married-civ-spouse,Sales,Wife,White,0,0,0,60,1
45,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,65,1
55,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,20,0
33,?,13,Never-married,?,Not-in-family,Black,1,0,0,45,0
46,State-gov,9,Never-married,Transport-moving,Not-in-family,Black,1,0,0,40,0
30,Private,10,Never-married,Adm-clerical,Unmarried,White,0,0,0,30,0
52,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
67,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
36,Self-emp-inc,10,Married-spouse-absent,Adm-clerical,Unmarried,White,0,0,0,25,0
37,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,1,5178,0,40,1
35,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
47,State-gov,13,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,1
52,Local-gov,14,Divorced,Exec-managerial,Not-in-family,White,0,4787,0,60,1
55,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,50,0
57,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,1
37,Private,13,Never-married,Sales,Not-in-family,White,0,0,0,30,0
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
36,,9,Divorced,,Other-relative,White,0,0,0,40,0
75,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,Black,1,0,1735,40,0
34,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,2051,55,0
20,Self-emp-inc,10,Never-married,Adm-clerical,Own-child,White,0,0,0,20,0
36,Private,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,40,0
41,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,54,0
41,Private,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,1,0,0,40,0
32,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,0
24,Private,13,Never-married,Prof-specialty,Own-child,White,1,0,0,30,0
28,Self-emp-inc,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,1
24,Private,8,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
20,Private,10,Never-married,Farming-fishing,Own-child,White,1,0,0,10,0
34,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
63,Private,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,0,0,40,0
47,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,50,1
49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
35,Private,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,60,0
31,Private,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,0
40,Private,9,Married-civ-spouse,Craft-repair,Wife,White,0,7298,0,40,1
27,Private,13,Divorced,Adm-clerical,Not-in-family,White,0,0,0,35,0
51,Self-emp-not-inc,12,Divorced,Transport-moving,Unmarried,Black,0,0,0,30,0
42,Private,12,Never-married,Tech-support,Not-in-family,White,1,14084,0,36,1
34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
48,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,5013,0,40,0
23,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
41,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,1
29,Private,9,Divorced,Other-service,Unmarried,White,0,0,0,30,0
56,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,45,1
56,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
55,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,1
52,Private,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
52,Private,10,Widowed,Sales,Not-in-family,White,0,0,0,40,0
29,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,14344,0,40,1
32,State-gov,14,Never-married,Adm-clerical,Not-in-family,White,0,0,0,38,0
50,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,0
70,Private,9,Divorced,Other-service,Not-in-family,White,0,0,0,28,0
33,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,1092,40,0
38,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,50,0
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,44,0
29,Private,6,Divorced,Other-service,Not-in-family,White,0,0,0,30,0
30,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
30,Private,9,Never-married,Other-service,Own-child,White,1,0,0,10,0
56,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,1
34,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,32,0
47,Private,9,Separated,Other-service,Other-relative,Black,0,0,0,35,0
49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,1
54,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,1
56,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,0
31,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,35,0
56,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
28,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,1,0,0,40,1
50,Private,7,Widowed,Machine-op-inspct,Not-in-family,White,0,0,0,40,0
46,Private,13,Divorced,Prof-specialty,Unmarried,Black,0,0,0,32,0
29,Local-gov,13,Never-married,Prof-specialty,Own-child,Black,0,0,0,42,0
39,Private,9,Divorced,Other-service,Not-in-family,Other,0,0,0,40,0
45,Local-gov,10,Married-civ-spouse,Tech-support,Husband,Black,1,5013,0,40,0
42,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
19,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
55,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1672,45,0
17,Private,6,Never-married,Other-service,Own-child,White,0,0,0,18,0
17,Private,6,Never-married,Sales,Own-child,Black,0,0,0,24,0
26,Private,13,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,0
38,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,38,1
36,Private,13,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,0
40,Local-gov,8,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
28,Local-gov,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,65,1
33,Private,11,Never-married,Prof-specialty,Unmarried,White,0,0,0,55,0
35,Self-emp-not-inc,10,Never-married,Other-service,Not-in-family,Black,1,0,0,84,0
58,Private,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
54,Self-emp-not-inc,14,Divorced,Sales,Not-in-family,White,1,0,0,60,0
30,Private,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
42,Private,9,Never-married,Adm-clerical,Unmarried,Black,0,0,0,35,0
29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
38,Self-emp-not-inc,10,Never-married,Craft-repair,Own-child,White,1,0,0,60,0
37,Private,6,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,1
37,State-gov,9,Divorced,Other-service,Not-in-family,White,0,0,0,16,0
31,?,10,Never-married,?,Unmarried,Black,0,0,0,40,0
40,Private,13,Never-married,Sales,Not-in-family,White,0,0,0,45,0
39,Private,10,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,0,0,0,40,0
19,Private,10,Never-married,Craft-repair,Own-child,White,0,0,0,20,0
58,Federal-gov,13,Separated,Prof-specialty,Not-in-family,White,1,4787,0,40,1
56,Private,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,0,7688,0,50,1
58,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
34,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
42,Private,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,35,1
23,Private,13,Never-married,Tech-support,Not-in-family,White,1,0,0,18,0
20,Private,10,Never-married,Sales,Other-relative,Other,0,0,0,40,0
27,Private,9,Never-married,Machine-op-inspct,Own-child,White,1,0,0,40,0
21,Private,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,1,0,0,40,0
28,Federal-gov,10,Never-married,Exec-managerial,Not-in-family,Black,1,0,0,40,0
47,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,0
33,State-gov,10,Separated,Tech-support,Not-in-family,White,1,0,0,12,0
61,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,0,0,0,30,0
34,Private,9,Divorced,Machine-op-inspct,Unmarried,White,0,0,0,20,0
33,Local-gov,12,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,0
35,Private,12,Divorced,Exec-managerial,Not-in-family,White,0,0,0,50,0
33,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
59,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,1
51,Self-emp-not-inc,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
25,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,75,0
59,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
22,Private,13,Never-married,Sales,Own-child,Asian-Pac-Islander,1,0,0,50,0
24,Private,10,Never-married,Adm-clerical,Own-child,White,0,3325,0,52,0
27,Private,10,Divorced,Sales,Not-in-family,White,1,0,0,50,0
44,Self-emp-not-inc,10,Never-married,Craft-repair,Own-child,White,1,0,0,12,0
20,Private,9,Never-married,Prof-specialty,Other-relative,White,0,0,0,40,0
35,State-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,80,0
46,Private,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,0,0,40,0
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,0
21,Private,10,Never-married,Other-service,Own-child,White,1,0,0,25,0
35,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,8614,0,40,1
38,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
29,Private,9,Never-married,Exec-managerial,Not-in-family,White,0,0,0,38,0
52,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,1
33,Private,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,45,0
51,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,47,1
32,Private,9,Divorced,Other-service,Not-in-family,White,1,0,0,40,0
35,Private,10,Separated,Craft-repair,Not-in-family,White,1,0,0,40,0
32,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
39,Private,9,Married-civ-spouse,Other-service,Wife,White,0,5013,0,40,0
59,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,99999,0,40,1
18,Private,7,Never-married,Sales,Own-child,White,0,0,0,12,0
28,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,60,0
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1902,40,1
44,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,5013,0,60,0
47,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
44,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,60,0
69,?,12,Widowed,?,Not-in-family,White,0,0,0,6,0
24,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
51,Private,14,Never-married,Prof-specialty,Not-in-family,White,1,27828,0,40,1
20,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
54,Private,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,1,0,0,38,0
34,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,42,0
51,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,25,0
47,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,2885,0,32,0
37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
34,Private,9,Divorced,Adm-clerical,Own-child,White,0,0,0,40,0
46,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,1
43,Private,9,Separated,Exec-managerial,Not-in-family,White,0,0,0,48,0
31,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
38,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,1
50,Private,7,Divorced,Other-service,Unmarried,White,0,0,0,40,0
49,,9,Married-civ-spouse,,Husband,White,1,0,2002,70,0
