,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32119,37,Private,109172,10,Divorced,Sales,Not-in-family,Black,0,0,0,40,Germany,0
32120,21,Private,157573,9,Never-married,Adm-clerical,Other-relative,White,0,0,2616,40,Haiti,0
32121,20,?,198821,5,Never-married,Farming-fishing,Own-child,White,0,0,0,64,Japan,0
32122,23,Federal-gov,77094,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,0,3191,40,China,0
32123,22,?,169245,7,Never-married,Sales,Own-child,White,1,0,0,36,United-States,0
32124,64,Private,187242,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,20,Hong,0
32125,43,Private,146353,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,0,40,United-States,0
32126,38,State-gov,108080,10,Married-civ-spouse,Protective-serv,Wife,White,1,0,0,40,United-States,0
32127,25,Private,183433,12,Never-married,Exec-managerial,Not-in-family,White,0,0,0,34,Jamaica,0
32128,31,Private,280874,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,0,40,India,0
32129,61,Local-gov,205065,13,Married-civ-spouse,?,Husband,White,1,0,0,36,United-States,0
32130,65,Private,187515,9,Separated,Other-service,Not-in-family,White,1,0,0,31,United-States,0
32131,51,State-gov,204524,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,United-States,0
32132,71,Private,197778,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,0
32133,20,Private,175374,9,Never-married,Other-service,Own-child,White,0,0,0,37,United-States,0
32134,36,?,220003,7,Never-married,?,Own-child,White,1,0,0,24,United-States,0
32135,50,State-gov,311256,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,1,6060,0,40,United-States,0
32136,62,Private,314851,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,40,United-States,0
32137,37,Private,128307,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
32138,53,Private,171435,10,Never-married,Other-service,Unmarried,White,0,0,0,33,United-States,0
32139,34,Private,232421,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1791,40,United-States,0
32140,31,Local-gov,314486,10,Divorced,Protective-serv,Not-in-family,White,0,0,0,20,United-States,0
32141,51,Self-emp-not-inc,42875,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,56,United-States,0
32142,26,Private,172089,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,35,United-States,0
32143,20,Private,203904,14,Never-married,Exec-managerial,Other-relative,White,1,0,0,26,El-Salvador,0
32144,18,Private,316738,9,Never-married,Tech-support,Other-relative,Black,0,0,0,33,United-States,0
32145,28,Private,31460,14,Married-civ-spouse,Protective-serv,Husband,White,1,0,2013,40,United-States,0
32146,31,Private,112473,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1085,50,United-States,0
32147,33,Private,143409,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,60,United-States,0
32148,63,?,232322,9,Married-civ-spouse,?,Husband,White,1,0,0,10,United-States,0
32149,19,State-gov,35247,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,0
32150,25,Private,194432,10,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,0,0,0,40,El-Salvador,0
32151,38,?,448222,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States,0
32152,50,Private,187417,14,Never-married,Prof-specialty,Husband,White,1,0,0,48,United-States,0
32153,37,Private,103647,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
32154,53,Private,294729,9,Married-civ-spouse,Sales,Husband,White,1,0,993,63,England,0
32155,44,Local-gov,267506,10,Married-civ-spouse,,Husband,White,1,0,0,40,United-States,0
32156,43,Private,186385,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,33,United-States,0
32157,67,,281371,9,Married-civ-spouse,,Husband,White,1,0,0,7,United-States,0
32158,39,Private,360172,7,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,0
32159,65,,324030,9,Never-married,,Not-in-family,White,1,0,0,40,United-States,0
32160,56,Private,183613,9,Never-married,Craft-repair,Husband,White,1,0,0,40,United-States,0
32161,46,Local-gov,261485,14,Never-married,Prof-specialty,Not-in-family,Black,1,0,0,40,United-States,0
32162,27,Private,140880,7,Never-married,Handlers-cleaners,Own-child,White,1,0,0,54,United-States,0
32163,17,Private,68201,10,Never-married,Adm-clerical,Own-child,White,0,0,0,33,United-States,0
32164,51,Private,186802,9,Married-civ-spouse,Machine-op-inspct,Wife,White,1,0,0,40,United-States,0
32165,26,State-gov,215725,13,Never-married,Protective-serv,Not-in-family,White,1,0,0,17,United-States,0
32166,33,Self-emp-not-inc,163608,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States,0
32167,21,Private,174844,9,Never-married,Adm-clerical,Own-child,White,0,0,0,35,United-States,0
32168,37,Private,211285,7,Married-civ-spouse,Other-service,Not-in-family,White,1,0,2526,56,United-States,0
32169,25,Private,102186,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
32170,28,Private,238748,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,45,Philippines,0
32171,37,Private,195532,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,1727,40,United-States,0
32172,56,Private,152382,10,Never-married,Exec-managerial,Unmarried,White,0,0,0,40,United-States,0
32173,28,Federal-gov,35394,10,Never-married,Transport-moving,Own-child,White,0,0,0,40,Thailand,0
32174,35,Private,35307,13,Married-civ-spouse,Prof-specialty,Husband,White,1,11354,2384,50,United-States,0
32175,40,?,41727,9,Married-civ-spouse,?,Husband,White,1,0,0,12,United-States,0
32176,41,Self-emp-not-inc,27277,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
32177,36,Private,283903,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
32178,54,Private,106981,12,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,1,0,0,35,Puerto-Rico,0
32179,39,Private,152708,10,Never-married,Exec-managerial,Not-in-family,White,0,0,0,50,United-States,0
32180,46,Private,115484,9,Divorced,Tech-support,Not-in-family,Black,0,0,0,40,United-States,0
32181,55,Private,94009,10,Separated,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
32182,26,Private,189953,6,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
32183,25,Private,370201,9,Never-married,Other-service,Other-relative,White,1,0,0,40,Mexico,0
32184,47,Private,107354,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
32185,56,Private,406090,9,Divorced,Other-service,Not-in-family,White,1,0,0,40,United-States,0
32186,66,Private,209032,10,Widowed,Other-service,Unmarried,White,0,0,0,34,United-States,0
32187,26,Local-gov,398611,15,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
32188,52,Local-gov,181842,7,Never-married,Other-service,Other-relative,White,0,0,0,7,El-Salvador,0
32189,42,Private,208005,10,Married-AF-spouse,Other-service,Unmarried,White,0,0,0,36,Columbia,0
32190,53,?,238376,7,Married-civ-spouse,?,Husband,Other,1,0,0,20,United-States,0
32191,24,State-gov,370875,13,Never-married,Tech-support,Own-child,White,1,0,0,50,United-States,0
32192,22,Private,313337,10,Never-married,Craft-repair,Own-child,White,1,0,0,33,United-States,0
32193,26,Private,211672,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,0,0,0,40,,0
32194,66,,384258,7,Never-married,,Not-in-family,Black,0,0,0,33,United-States,0
32195,53,Private,139778,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
32196,25,Private,310708,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,2908,50,India,0
32197,44,Private,159570,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,0
32198,18,Private,202763,10,Never-married,Tech-support,Not-in-family,White,0,0,0,36,United-States,0
32199,20,Private,315491,10,Never-married,Transport-moving,Own-child,White,1,0,0,35,United-States,0
32200,28,Private,167361,10,Never-married,Sales,Not-in-family,White,0,0,0,16,United-States,0
32201,28,Private,175766,9,Never-married,Other-service,Own-child,White,1,0,0,34,United-States,0
32202,59,Private,248085,10,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,0,0,0,57,United-States,0
32203,63,Private,276261,9,Divorced,Transport-moving,Unmarried,White,0,0,0,59,United-States,0
32204,28,Private,471137,7,Never-married,Machine-op-inspct,Own-child,Other,0,0,0,40,United-States,0
32205,43,Private,118604,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,878,61,United-States,0
32206,43,Private,263757,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
32207,21,Private,272608,10,Never-married,Other-service,Own-child,White,0,0,0,33,United-States,0
32208,40,Private,216720,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,2554,60,United-States,0
32209,30,Private,213192,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
32210,37,Private,206256,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1698,50,United-States,0
32211,46,Private,134852,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States,0
32212,31,?,337156,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,1,0,0,40,Greece,0
32213,17,,169900,9,Never-married,,Not-in-family,Black,1,0,0,34,United-States,0
32214,45,Self-emp-inc,183156,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,Japan,0
32215,52,Private,157440,13,Married-civ-spouse,Other-service,Other-relative,White,0,0,0,34,United-States,0
32216,29,Private,285220,14,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,1,0,0,40,Philippines,0
32217,36,Private,164277,9,Married-civ-spouse,?,Husband,White,1,0,2495,56,United-States,0
32218,58,Private,364518,10,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,0,0,0,73,?,0
32219,33,?,137052,9,Married-AF-spouse,Adm-clerical,Wife,White,1,0,0,40,United-States,0
32220,42,Private,229202,12,Married-civ-spouse,Exec-managerial,Wife,White,0,6266,0,9,United-States,0
32221,27,Federal-gov,386583,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,1,0,0,38,Ecuador,0
32222,56,Private,103958,10,Never-married,Transport-moving,Husband,White,1,0,0,40,United-States,0
32223,42,Self-emp-not-inc,26111,14,Married-civ-spouse,Tech-support,Other-relative,White,1,0,1353,56,United-States,0
32224,37,Private,310975,9,Never-married,Handlers-cleaners,Other-relative,White,1,0,0,40,United-States,0
32225,35,Private,97517,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,Jamaica,0
32226,32,Private,128241,9,Married-civ-spouse,Sales,Husband,White,1,0,0,45,United-States,0
32227,26,State-gov,187707,14,Never-married,Prof-specialty,Own-child,White,0,0,0,50,United-States,0
32228,57,Self-emp-not-inc,230670,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,62,India,0
32229,60,?,216715,9,Widowed,?,Unmarried,White,0,0,0,32,United-States,0
32230,18,Without-pay,321458,8,Never-married,,Own-child,White,1,0,0,18,United-States,0
32231,42,Private,186924,14,Married-civ-spouse,Exec-managerial,Husband,White,1,7774,2986,45,United-States,0
32232,38,Private,158853,10,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,1,0,0,40,United-States,0
32233,40,State-gov,346635,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,2414,50,United-States,0
32234,23,Private,241932,13,Never-married,Other-service,Own-child,White,0,0,2270,25,United-States,0
32235,21,Private,199171,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,0
32236,34,Private,103853,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,58,United-States,0
32237,37,Self-emp-inc,207807,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
32238,49,?,110444,10,Never-married,?,Own-child,White,1,0,0,9,United-States,0
32239,23,?,135657,5,Married-civ-spouse,?,Husband,White,1,0,0,16,Ireland,0
32240,63,Private,195965,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,54,United-States,0
32241,43,Private,33304,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States,0
32242,59,Private,157077,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
32243,40,Private,140396,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
32244,58,Private,197760,9,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
32245,27,Private,316500,15,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,0,0,0,40,China,0
32246,29,Private,154107,11,Divorced,Adm-clerical,Not-in-family,White,0,0,0,30,United-States,0
32247,45,Private,143613,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,0,0,0,40,Haiti,0
32248,52,Never-worked,168953,16,Divorced,Sales,Wife,White,0,0,0,50,Guatemala,0
32249,22,Private,169085,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,El-Salvador,0
32250,19,Local-gov,162199,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,16,United-States,0
32251,52,Local-gov,124854,14,Never-married,Prof-specialty,Not-in-family,Black,1,0,0,57,Jamaica,0
32252,41,Private,210414,9,Married-civ-spouse,Sales,Husband,White,1,0,0,59,United-States,0
32253,37,Private,67756,9,Divorced,Exec-managerial,Wife,White,0,0,0,20,United-States,0
32254,21,Private,175352,5,Married-civ-spouse,Machine-op-inspct,Own-child,White,1,0,0,57,United-States,0
32255,22,Private,306367,7,Never-married,Prof-specialty,Own-child,White,1,0,0,25,United-States,0
32256,37,Private,209626,9,Never-married,Prof-specialty,Other-relative,White,0,0,0,25,Canada,0
32257,63,Private,170600,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
32258,24,Federal-gov,277702,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,0,0,1611,40,United-States,0
32259,56,Private,185049,11,Married-spouse-absent,Sales,Unmarried,White,0,0,0,36,United-States,0
32260,36,Private,173711,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,Yugoslavia,0
32261,56,Self-emp-inc,36085,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1566,50,United-States,0
32262,51,Self-emp-not-inc,119480,9,Widowed,Adm-clerical,Not-in-family,White,0,0,0,59,United-States,0
32263,38,?,198631,10,Married-civ-spouse,?,Husband,White,1,0,0,10,United-States,0
32264,60,?,267642,9,Married-civ-spouse,?,Husband,White,1,0,0,8,United-States,0
32265,63,Private,272526,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,China,0
32266,59,Private,216101,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States,0
32267,24,Local-gov,65585,10,Never-married,Tech-support,Not-in-family,White,0,0,0,40,United-States,0
32268,32,Self-emp-not-inc,88038,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,1,0,0,34,United-States,0
32269,27,Private,393923,10,Never-married,Tech-support,Own-child,Asian-Pac-Islander,0,0,0,40,Laos,0
32270,37,Self-emp-inc,182739,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,0
32271,36,State-gov,215589,9,Never-married,Other-service,Husband,Asian-Pac-Islander,1,0,2530,67,China,0
32272,63,Private,583692,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,3114,40,United-States,0
32273,35,State-gov,268178,14,Never-married,Prof-specialty,Husband,White,1,0,1454,40,United-States,0
32274,18,Private,175927,9,Never-married,Other-service,Own-child,Other,1,0,0,40,United-States,0
32275,40,Private,194623,12,Never-married,Other-service,Wife,White,0,0,0,50,United-States,0
32276,30,Self-emp-inc,184645,9,Never-married,Transport-moving,Not-in-family,White,1,6021,2291,25,United-States,0
32277,30,Private,99249,9,Married-civ-spouse,Armed-Forces,Other-relative,White,1,0,0,8,Germany,0
32278,48,Private,263530,10,Divorced,Other-service,Unmarried,White,0,0,0,17,United-States,0
32279,44,Private,296820,9,Never-married,Exec-managerial,Wife,White,0,0,0,15,United-States,0
32280,41,Private,302303,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,United-States,0
32281,33,State-gov,280745,14,Never-married,Prof-specialty,Husband,White,1,0,0,40,United-States,0
32282,39,Private,232472,9,Married-civ-spouse,Exec-managerial,Husband,White,1,8131,0,40,United-States,0
32283,25,Private,83810,7,Never-married,Prof-specialty,Not-in-family,Black,1,0,0,59,United-States,0
32284,30,Private,199141,9,Married-civ-spouse,Craft-repair,Own-child,White,1,0,0,40,United-States,0
32285,60,Private,259724,9,Separated,Other-service,Unmarried,Other,0,0,0,16,United-States,0
32286,58,Private,281643,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
32287,34,Private,236220,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
32288,53,,96050,10,Married-civ-spouse,,Other-relative,Black,1,0,0,10,United-States,0
32289,20,Self-emp-not-inc,196584,14,Never-married,Farming-fishing,Not-in-family,White,1,0,0,34,United-States,0
32290,64,Private,213297,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,0
32291,26,Private,106090,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,33,Philippines,0
32292,42,Private,162757,11,Married-civ-spouse,Adm-clerical,Husband,White,1,0,1331,91,United-States,0
32293,32,Local-gov,363016,10,Never-married,Protective-serv,Not-in-family,White,1,0,0,40,United-States,0
32294,23,Private,211302,11,Never-married,Adm-clerical,Own-child,White,0,0,0,33,Dominican-Republic,0
32295,26,Private,415042,7,Married-civ-spouse,Adm-clerical,Own-child,White,0,0,0,40,?,0
32296,21,Private,239235,10,Never-married,Adm-clerical,Own-child,White,0,3914,0,40,Thailand,0
32297,55,Never-worked,288673,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,9,United-States,0
32298,21,Private,206201,10,Never-married,Other-service,Own-child,Other,0,0,0,40,United-States,0
32299,45,Private,353908,9,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,United-States,0
32300,44,Private,187147,9,Married-civ-spouse,?,Wife,White,0,0,1472,20,Peru,0
32301,18,Private,181776,9,Never-married,Handlers-cleaners,Other-relative,White,1,0,0,40,Mexico,0
32302,43,Private,346431,5,Never-married,Craft-repair,Other-relative,Black,1,0,2464,40,Ecuador,0
32303,47,Private,173886,9,Divorced,Craft-repair,Unmarried,White,0,0,0,53,United-States,0
32304,52,Self-emp-not-inc,132234,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2482,45,United-States,0
32305,20,Private,175601,10,Married-civ-spouse,Transport-moving,Own-child,White,0,0,0,40,Italy,0
32306,22,,275128,10,Never-married,,Not-in-family,White,0,0,0,16,United-States,0
32307,18,?,211324,10,Never-married,?,Own-child,White,0,0,0,17,United-States,0
32308,31,Private,115440,9,Married-civ-spouse,Transport-moving,Not-in-family,Black,1,0,0,59,United-States,0
32309,56,Private,331460,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,34,United-States,0
32310,47,?,243511,10,Married-civ-spouse,?,Husband,White,1,0,0,43,United-States,0
32311,61,Private,112789,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,16,United-States,0
32312,44,State-gov,188891,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,11,United-States,0
32313,52,Federal-gov,283042,16,Never-married,Prof-specialty,Not-in-family,White,0,0,2203,25,United-States,0
32314,37,?,252760,13,Married-civ-spouse,?,Husband,White,1,0,0,57,United-States,0
32315,40,Self-emp-not-inc,193418,14,Widowed,Prof-specialty,Not-in-family,White,0,0,0,30,United-States,0
32316,20,Private,208057,9,Never-married,Adm-clerical,Own-child,White,0,0,0,20,United-States,0
32317,27,Private,361462,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,36,United-States,0
32318,25,Self-emp-not-inc,252967,7,Never-married,Adm-clerical,Not-in-family,White,0,0,1801,33,United-States,0
32319,46,Private,249183,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,1636,50,France,0
32320,33,Self-emp-not-inc,175983,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,53,United-States,0
32321,23,Private,201536,10,Never-married,Adm-clerical,Other-relative,White,0,0,0,36,United-States,0
32322,68,Private,312833,9,Married-spouse-absent,Other-service,Not-in-family,White,0,0,0,40,United-States,0
32323,40,State-gov,187117,9,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,1,0,0,34,United-States,0
32324,45,Private,279027,9,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,Jamaica,0
32325,43,Private,203102,9,Married-civ-spouse,Transport-moving,Husband,Other,1,0,0,59,Puerto-Rico,0
32326,45,Private,321514,5,Divorced,Adm-clerical,Unmarried,Black,0,0,0,40,United-States,0
32327,52,Federal-gov,25575,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
32328,28,Private,323701,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,0,0,0,40,Ecuador,0
32329,30,Private,316972,10,Never-married,Adm-clerical,Own-child,Other,1,0,0,40,United-States,0
32330,35,Self-emp-not-inc,54996,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,0
32331,35,Self-emp-not-inc,143395,13,Married-civ-spouse,Sales,Wife,White,0,0,0,67,United-States,0
32332,17,Private,273316,10,Never-married,Protective-serv,Own-child,White,0,0,0,40,United-States,0
32333,35,Private,116928,9,Never-married,Handlers-cleaners,Unmarried,Other,1,0,0,40,Haiti,0
32334,36,Private,299869,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
32335,50,Private,28572,11,Married-civ-spouse,Exec-managerial,Husband,Black,1,7439,0,52,United-States,0
32336,63,Self-emp-not-inc,290632,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,United-States,0
32337,23,Self-emp-inc,279830,7,Married-spouse-absent,Priv-house-serv,Not-in-family,White,0,0,0,78,United-States,0
32338,31,Private,220970,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,0,56,United-States,0
32339,59,?,263935,7,Widowed,Farming-fishing,Other-relative,White,0,0,1863,34,Hong,0
32340,60,?,98388,9,Never-married,Adm-clerical,Other-relative,White,1,0,0,35,United-States,0
32341,29,Private,249579,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,Vietnam,0
32342,36,Self-emp-inc,311960,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1212,62,United-States,0
32343,39,?,212499,9,Never-married,Transport-moving,Not-in-family,Other,1,0,2019,40,United-States,0
32344,39,?,187004,9,Married-civ-spouse,Prof-specialty,Other-relative,Black,1,0,0,20,United-States,0
32345,39,Self-emp-inc,403447,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,58,Japan,0
32346,23,Private,102311,14,Never-married,Exec-managerial,Own-child,White,1,0,3121,40,United-States,0
32347,37,State-gov,244881,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,64,United-States,0
32348,59,Private,305364,7,Never-married,Protective-serv,Not-in-family,White,1,0,0,40,United-States,0
32349,30,,362354,9,Married-civ-spouse,,Husband,White,1,0,0,8,United-States,0
32350,35,Self-emp-inc,61518,14,Married-civ-spouse,Prof-specialty,Husband,White,1,9487,2469,50,United-States,0
32351,29,Private,360179,10,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
32352,27,Private,314399,9,Divorced,Exec-managerial,Wife,White,0,0,0,40,United-States,0
32353,25,State-gov,269209,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,57,United-States,0
32354,24,Private,158313,13,Never-married,Other-service,Other-relative,White,1,0,1858,35,Columbia,0
32355,63,?,208374,9,Widowed,?,Not-in-family,Black,0,0,0,40,United-States,0
32356,29,Private,374300,9,Never-married,Other-service,Unmarried,Black,0,0,0,40,United-States,0
32357,46,Private,238370,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,55,United-States,0
32358,37,Private,83077,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States,0
32359,45,Self-emp-not-inc,165410,10,Widowed,Other-service,Unmarried,White,0,0,0,33,United-States,0
32360,29,State-gov,186005,13,Never-married,Prof-specialty,Not-in-family,White,1,0,1489,50,United-States,0
32361,63,Private,29695,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,1533,40,United-States,0
32362,40,Private,202912,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2964,53,United-States,0
32363,45,Private,194697,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States,0
32364,18,Private,336873,7,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,1,0,0,40,United-States,0
32365,63,Self-emp-not-inc,170798,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States,0
32366,41,Private,61413,9,Divorced,Sales,Unmarried,White,0,0,0,25,United-States,0
32367,29,Private,164641,13,Married-civ-spouse,Tech-support,Husband,White,0,0,0,40,Japan,0
32368,26,Private,189876,7,Never-married,Sales,Other-relative,White,0,0,0,40,Mexico,0
32369,48,Private,194816,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,59,United-States,0
32370,33,Self-emp-not-inc,232269,9,Divorced,Craft-repair,Not-in-family,White,0,0,0,55,United-States,0
32371,24,Private,328511,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,34,United-States,0
32372,39,Private,211552,12,Never-married,Protective-serv,Not-in-family,White,0,0,0,36,United-States,0
32373,37,Private,246796,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
32374,36,Private,104825,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,59,Columbia,0
32375,27,Private,171281,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
32376,39,Private,274540,12,Never-married,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
32377,45,Federal-gov,311009,14,Divorced,Prof-specialty,Not-in-family,White,1,0,1796,40,United-States,0
32378,39,Private,188392,14,Divorced,Other-service,Unmarried,White,0,0,0,50,United-States,0
32379,43,Private,151669,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1991,45,United-States,0
32380,30,Private,354648,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,51,United-States,0
32381,69,,248406,9,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,37,United-States,0
32382,28,Private,295835,11,Married-civ-spouse,Prof-specialty,Other-relative,Black,1,0,0,58,United-States,0
32383,27,Private,198908,9,Never-married,Other-service,Own-child,White,1,0,0,47,England,0
32384,62,Private,162081,9,Divorced,Other-service,Unmarried,White,0,0,0,20,United-States,0
32385,46,Private,117909,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
32386,39,Private,101666,7,Separated,Craft-repair,Not-in-family,White,1,0,0,50,United-States,0
32387,22,Private,106949,10,Never-married,Exec-managerial,Husband,White,1,0,0,40,United-States,0
32388,41,Private,304329,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
32389,57,Private,103033,7,Never-married,Other-service,Own-child,White,1,0,0,20,United-States,0
32390,50,Private,266616,10,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,40,United-States,0
32391,52,,54239,9,Never-married,,Own-child,White,1,0,0,11,United-States,0
32392,52,Private,177831,13,Never-married,Sales,Not-in-family,White,0,0,0,50,United-States,0
32393,28,Private,337602,4,Never-married,Other-service,Own-child,Other,0,0,0,40,Japan,0
32394,21,Private,174706,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,Columbia,0
